Arm1_Actual_J1_rad,Arm1_Actual_J2_rad,Arm1_Actual_J3_rad,Arm1_Actual_J4_rad,Arm1_Solved_J1_rad,Arm1_Solved_J2_rad,Arm1_Solved_J3_rad,Arm1_Solved_J4_rad,Arm1_JointErr_J1_rad,Arm1_JointErr_J2_rad,Arm1_JointErr_J3_rad,Arm1_JointErr_J4_rad,Arm1_JointErr_J1_deg,Arm1_JointErr_J2_deg,Arm1_JointErr_J3_deg,Arm1_JointErr_J4_deg,Arm1_Target_X_m,Arm1_Target_Y_m,Arm1_Target_Z_m,Arm1_Calc_X_m,Arm1_Calc_Y_m,Arm1_Calc_Z_m,Arm1_PosErr_X_m,Arm1_PosErr_Y_m,Arm1_PosErr_Z_m,Arm1_Total_Pos_Error_m,Arm1_Converged,Arm2_Actual_J1_rad,Arm2_Actual_J2_rad,Arm2_Actual_J3_rad,Arm2_Actual_J4_rad,Arm2_Solved_J1_rad,Arm2_Solved_J2_rad,Arm2_Solved_J3_rad,Arm2_Solved_J4_rad,Arm2_JointErr_J1_rad,Arm2_JointErr_J2_rad,Arm2_JointErr_J3_rad,Arm2_JointErr_J4_rad,Arm2_JointErr_J1_deg,Arm2_JointErr_J2_deg,Arm2_JointErr_J3_deg,Arm2_JointErr_J4_deg,Arm2_Target_X_m,Arm2_Target_Y_m,Arm2_Target_Z_m,Arm2_Calc_X_m,Arm2_Calc_Y_m,Arm2_Calc_Z_m,Arm2_PosErr_X_m,Arm2_PosErr_Y_m,Arm2_PosErr_Z_m,Arm2_Total_Pos_Error_m,Arm2_Converged
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,-0.0081725,0,1.49235064641417,0.846536807730854,-0.458080624995459,-2.76148657066236,0.290850646414169,1.66789680773085,-0.449908124995459,-2.76148657066236,16.6645145081837,95.5634477463209,-25.7778367308841,-158.221525681009,0.50185,0.49394,0.48299,0.501850000217231,0.493939987954014,0.482989981954329,2.17231233001769e-10,-1.20459857644306e-08,-1.80456711240673e-08,2.16979079351778e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,-0.064812,0,0.862521516583069,0.846556288345738,0.462468472918726,-2.23651938122211,-0.338978483416931,1.66791628834574,0.527280472918726,-2.23651938122211,-19.4220364455355,95.5645639033361,30.2109457179051,-128.143121343237,0.51491,0.49356,0.47756,0.514910007933035,0.493560013682072,0.477559970072114,7.93303467361284e-09,1.36820716978292e-08,-2.99278855586671e-08,3.38498221426636e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,-0.69595,0,0.270479600862684,0.849671617686136,0.826355952113601,-1.57837033179187,-0.931020399137316,1.67103161768614,1.5223059521136,-1.57837033179187,-53.3435395111536,95.7430591263341,87.2217061837538,-90.4339585203377,0.63512,0.45139,0.38895,0.635120011383508,0.451390037952876,0.388949990485341,1.13835078030533e-08,3.7952876452696e-08,-9.5146588940942e-09,4.07496480329186e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,-0.81732,0,0.148380036872256,0.85102159762165,0.928601106867147,-1.28600600781795,-1.05311996312774,1.67238159762165,1.74592110686715,-1.28600600781795,-60.3393292081926,95.8204072790664,100.033910786297,-73.6827166764363,0.65056,0.43615,0.36776,0.650559994929578,0.436149985351612,0.367759984848298,-5.07042197117613e-09,-1.4648387836047e-08,-1.51517021707015e-08,2.16762202385627e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,0.38831,0,1.05863860305781,0.847456356674014,0.597574447372321,-2.13612368028076,-0.142861396942187,1.66881635667401,0.209264447372321,-2.13612368028076,-8.18535510013049,95.6161340198197,11.9899696365715,-122.39087139804,0.40709,0.48032,0.50608,0.407089961178741,0.480320020628716,0.506080016408057,-3.88212592628001e-08,2.06287156800933e-08,1.64080566911196e-08,4.69239640880719e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,1.4887,0,1.13519561737195,0.866157944276071,1.54007899527774,-5.7384181491277,-0.0663043826280549,1.68751794427607,0.0513789952777441,-5.7384181491277,-3.79896128780808,96.6876560596117,2.94379958503733,-328.787141026291,0.21115,0.32593,0.42787,0.211149986402326,0.325930007173926,0.427870003156691,-1.35976744863875e-08,7.17392600879663e-09,3.15669063111201e-09,1.56947972767409e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,1.5292,0,1.1354376577172,0.867749157696353,1.57819238659223,2.02941025836006,-0.0660623422827957,1.68910915769635,0.0489923865922264,2.02941025836006,-3.78509339755284,96.7788258728984,2.80705698000789,116.276642704585,0.20808,0.31854,0.42168,0.208080000938607,0.31853999017695,0.42167998382145,9.38606636857742e-10,-9.82305026209218e-09,-1.61785504437795e-08,1.89504298983495e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,1.5697,0,1.13557342674887,0.86947821731531,1.61638600617661,4.45390285347283,-0.06592657325113,1.69083821731531,0.0466860061766106,4.45390285347283,-3.77731440504982,96.8778936915912,2.67491111624148,255.189835865268,0.20539,0.31114,0.41533,0.20538999528627,0.311140007279498,0.41532998360365,-4.7137301562028e-09,7.27949839296471e-09,-1.63963495003472e-08,1.85486017202431e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,1.5616,0,1.13553984516518,0.86913464912387,1.60875483862996,3.36611744604056,-0.0659601548348192,1.69049464912387,0.0471548386299638,3.36611744604056,-3.77923848806457,96.8582086842467,2.70177323711738,192.86432300348,0.2059,0.31262,0.41661,0.205900020632192,0.312620026987852,0.416610009121694,2.06321915385832e-08,2.69878524528089e-08,9.12169390021589e-09,3.51743771417292e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.82136,1.6749,0,1.13549233252151,0.874547631793545,1.7159814955788,-1.60141132511055,-0.0660076674784869,1.69590763179355,0.0410814955788035,-1.60141132511055,-3.78196076202024,97.1683497457966,2.35379631275079,-91.754110193287,0.2002,0.29192,0.39817,0.200199973256784,0.291920022988147,0.398170037058221,-2.67432160305781e-08,2.29881473301496e-08,3.70582204922698e-08,5.11562921582919e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.73653,1.6749,0,1.13969872002636,0.782260634905162,1.71647767154516,-1.21074613522657,-0.0618012799736425,1.51879063490516,0.0415776715451592,-1.21074613522657,-3.54095251099609,87.0202933440605,2.3822251015188,-69.3706436102579,0.20495,0.27583,0.41044,0.204950034930346,0.275830026161539,0.410440058137652,3.493034567148e-08,2.61615388796876e-08,5.81376521369137e-08,7.26948537468456e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.55852,1.6749,0,2.82281871945663,0.591034494471188,-1.71717202576299,-1.70446147374095,1.62131871945663,1.14955449447119,-3.39207202576299,-1.70446147374095,92.8947198704203,65.864620853494,-194.351410880611,-97.658448788005,0.21323,0.23878,0.43183,0.213229924751654,0.238779944047222,0.431829945130523,-7.52483459431907e-08,-5.59527781329727e-08,-5.4869477017494e-08,1.08644771876778e-07,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.25913,1.6749,0,1.1508073044769,0.273463234925955,1.71769551877469,-2.36690512660615,-0.0506926955230991,0.532593234925955,0.0427955187746869,-2.36690512660615,-2.9044775056153,30.5153445584768,2.45200260786244,-135.61367426241,0.22142,0.16929,0.453,0.221419986161058,0.169289969940367,0.453000003921591,-1.38389417703166e-08,-3.00596334212866e-08,3.92159082984733e-09,3.3323816488828e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.34005,1.6749,0,1.14996392248689,0.35902407754781,1.71761329165475,-0.376681263959452,-0.0515360775131097,0.69907407754781,0.042713291654747,-0.376681263959452,-2.95279973416026,40.0539942104907,2.44729134092836,-21.5822466465299,0.21996,0.1887,0.44921,0.219960070416742,0.188699958081739,0.44921007659877,7.04167418819068e-08,-4.19182611677282e-08,7.65987700490633e-08,1.12174104541192e-07,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.80935,1.6749,0,1.13615512289486,0.861430255316702,1.71607020157207,-1.66757558252316,-0.0653448771051388,1.6707802553167,0.0411702015720703,-1.66757558252316,-3.74398567092549,95.7286571234371,2.35887879178249,-95.5450428976466,0.2009,0.28971,0.39998,0.200900010724521,0.289710030084766,0.399980010812173,1.07245207714435e-08,3.00847664003179e-08,1.08121731012822e-08,3.37196026416521e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.955,1.6749,0,1.12630989882746,1.02245788299211,1.71496524276287,-6.74710268887072,-0.0751901011725375,1.97745788299211,0.0400652427628736,-6.74710268887072,-4.30807545834806,113.299990860322,2.29556931547972,-386.580508013661,0.19177,0.31484,0.37638,0.191769991854717,0.31484002873359,0.376380001471611,-8.14528300363548e-09,2.8733589729768e-08,1.47161094421477e-09,2.99020141920085e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-1.0602,1.6749,0,1.11576095838998,1.14227684995645,1.71380432632495,-4.76831278824226,-0.0857390416100163,2.20247684995645,0.0389043263249507,-4.76831278824226,-4.91248522375049,126.192627977773,2.22905370321938,-273.204198164539,0.1844,0.33056,0.35734,0.184399997965021,0.330560001493305,0.357340004041632,-2.03497854678325e-09,1.49330481313825e-09,4.04163180700579e-09,4.76506921400002e-09,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-1.0845,1.6749,0,1.11274058809156,1.17057094485101,1.71345616480675,-3.06523421585248,-0.0887594119084378,2.25507094485101,0.0385561648067487,-3.06523421585248,-5.08553969441671,129.206047642542,2.20910551763754,-175.624983787439,0.18261,0.33388,0.35273,0.182610015492136,0.333880012439157,0.352730023615376,1.54921363237914e-08,1.24391568712134e-08,2.3615376043562e-08,3.08613819719797e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-1.133,1.6749,0,1.105661753191,1.22812710279378,1.71266826865489,-3.93958514236212,-0.095838246809002,2.36112710279378,0.037768268654889,-3.93958514236212,-5.49112705808894,135.282617884035,2.16396239344138,-225.721601689795,0.17897,0.34015,0.34331,0.178969996102766,0.340150054448013,0.343310030872968,-3.89723445182177e-09,5.44480125430624e-08,3.08729684594944e-08,6.27129547044539e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-1.2382,1.6749,0,1.0839217974176,1.35971923707834,1.71022131961743,-3.16896434074047,-0.117578202582396,2.59791923707834,0.0353213196174305,-3.16896434074047,-6.73673477070548,148.849807800436,2.0237625409114,-181.568282151887,0.17071,0.35202,0.32197,0.170709979479012,0.352020004479197,0.321970036793888,-2.05209881587454e-08,4.47919745738545e-09,3.67938882694929e-08,4.23670199431296e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-1.4405,1.6749,0,0.8846108687385,1.77991152158484,1.68639380537334,-6.90541517764229,-0.3168891312615,3.22041152158484,0.0114938053733362,-6.90541517764229,-18.1564097948511,184.515988482115,0.658546538436953,-395.651145464485,0.15378,0.3678,0.27822,0.153462428467044,0.367751907153428,0.278487202737724,-0.00031757153295589,-4.80928465715902e-05,0.000267202737723515,0.000417806059652388,0
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-1.6104,1.6749,0,1.03750682395879,1.77809788315949,1.66839546535244,-1.16486901161264,-0.163993176041215,3.38849788315949,-0.00650453464756406,-1.16486901161264,-9.39611685610754,194.146627594052,-0.372682383002035,-66.7420780509798,0.1389,0.37354,0.2398,0.129286438064907,0.372442098659249,0.245621524701244,-0.00961356193509316,-0.0010979013407505,0.00582152470124378,0.01129230314334,0
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-1.6185,1.6749,0,1.04521032932955,1.77807143984049,1.66813154393129,0.115768923797316,-0.156289670670453,3.39657143984049,-0.00676845606870979,0.115768923797316,-8.95473851090654,194.609208317533,-0.38780396655678,6.63307073235785,0.13819,0.37364,0.23795,0.128230836235767,0.37251095483739,0.243876069286947,-0.00995916376423317,-0.00112904516260987,0.00592606928694733,0.0116437959040739,0
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-1.6104,1.6749,0,1.03750682395879,1.77809788315949,1.66839546535244,-1.16486901161264,-0.163993176041215,3.38849788315949,-0.00650453464756406,-1.16486901161264,-9.39611685610754,194.146627594052,-0.372682383002035,-66.7420780509798,0.1389,0.37354,0.2398,0.129286438064907,0.372442098659249,0.245621524701244,-0.00961356193509316,-0.0010979013407505,0.00582152470124378,0.01129230314334,0
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,-0.28341,1.6749,0,1.15059782320809,0.29912573768843,1.71765680311769,-0.570306948692614,-0.0509021767919056,0.58253573768843,0.0427568031176861,-0.570306948692614,-2.91647989820496,33.376839185087,2.44978436411522,-32.6761811870708,0.22104,0.17515,0.45202,0.221040071572597,0.175149990421353,0.452020071314202,7.15725972100234e-08,-9.57864723649671e-09,7.13142017105817e-08,1.01489420728897e-07,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,1.4158,1.6749,0,1.02963219478849,-1.59185791515082,1.66869437438146,-0.804250549784862,-0.171867805211511,-3.00765791515082,-0.00620562561853522,-0.804250549784862,-9.84729987279613,-172.326104757258,-0.355556157180329,-46.0801621737487,0.13964,-0.11583,0.24169,0.13038055288818,-0.114764130660798,0.247397666900883,-0.00925944711182045,0.00106586933920175,0.00570766690088301,0.010929359529098,0
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,1.6828,1.6749,0,1.29148160564976,-1.5897789601729,1.68883378607545,-2.11999678461558,0.0899816056497598,-3.2725789601729,0.0139337860754549,-2.11999678461558,5.15556623754176,-187.504962541219,0.798347134761722,-121.466868339778,0.11614,-0.11115,0.181,0.102927321035016,-0.109516859009888,0.184984381954563,-0.0132126789649837,0.00163314099011228,0.00398438195456258,0.0138966663083328,0
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,1.9498,1.6749,0,1.44436282707552,-1.69097282263174,1.75057817095739,-1.75229394551064,0.242862827075517,-3.64077282263174,0.075678170957391,-1.75229394551064,13.9150149920427,-208.600916902731,4.33603979712803,-100.399047544086,0.093929,-0.089475,0.1236,0.0939290026443504,-0.0894750023754562,0.123599996617473,2.6443503636786e-09,-2.37545622061575e-09,-3.38252681419959e-09,4.90681859769937e-09,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,1.9822,1.6749,0,1.3982524033733,-1.77707324799924,1.74537633566234,-1.43830972411582,0.1967524033733,-3.75927324799924,0.0704763356623395,-1.43830972411582,11.2730823223456,-215.390491146793,4.03799658899938,-82.4090768244623,0.091401,-0.085753,0.11707,0.091400993512808,-0.0857529850286255,0.117069981533411,-6.48719203355519e-09,1.49713745012381e-08,-1.84665886748814e-08,2.46422525801478e-08,1
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,1.7556,1.6749,0,1.36214437143647,-1.58806513439868,1.70482109996564,-2.45370105947117,0.160644371436467,-3.34366513439868,0.0299210999656379,-2.45370105947117,9.20424448584152,-191.577900306087,1.71435274642008,-140.586714894477,0.10989,-0.10689,0.16484,0.098811963834218,-0.105360981128252,0.167364792714715,-0.011078036165782,0.00152901887174817,0.00252479271471537,0.0114645262550537,0
-1.5213,-0.65549,0.62832,-0.32374,-0.846944757972795,-0.655487822167852,-0.628274245165899,1.80260500471426,0.674355242027205,2.17783214839784e-06,-1.2565942451659,2.12634500471426,38.637709260682,0.000124780590591105,-71.9975468084335,121.830594558852,0.17262,-0.26449,0.52039,0.172620024477836,-0.2644899570077,0.520390019871592,2.44778356472963e-08,4.29923003308907e-08,1.98715919275116e-08,5.33139990194987e-08,1,1.2015,1.3672,1.6749,0,0.984299412282726,-1.59154298809566,1.67180215426843,1.25279783544127,-0.217200587717274,-2.95874298809566,-0.00309784573157268,1.25279783544127,-12.4446769839608,-169.523485881807,-0.177493486001731,71.78002855391,0.14392,-0.1148,0.25275,0.137002983199916,-0.113953600736626,0.257462880659984,-0.00691701680008411,0.000846399263373585,0.00471288065998449,0.00841265458942306,0
